"","year","party","national_two_party_vote_share","state","two_party_vote_share"
"36",2020,"Democrat",52.2403258655805,"Ohio",45.9233023522973
"37",2020,"Democrat",52.2403258655805,"Oklahoma",33.0599605030935
"38",2020,"Democrat",52.2403258655805,"Oregon",58.3071569854417
"39",2020,"Democrat",52.2403258655805,"Pennsylvania",50.5892052593491
"40",2020,"Democrat",52.2403258655805,"Rhode Island",60.5993598839593
"41",2020,"Democrat",52.2403258655805,"South Carolina",44.0733912504179
"42",2020,"Democrat",52.2403258655805,"South Dakota",36.5652201383185
"43",2020,"Democrat",52.2403258655805,"Tennessee",38.1722296279336
"44",2020,"Democrat",52.2403258655805,"Texas",47.1692787632205
"45",2020,"Democrat",52.2403258655805,"Utah",39.3063948781484
"46",2020,"Democrat",52.2403258655805,"Vermont",68.2991865528066
"47",2020,"Democrat",52.2403258655805,"Virginia",55.1546869993999
"48",2020,"Democrat",52.2403258655805,"Washington",59.9255031847907
"49",2020,"Democrat",52.2403258655805,"West Virginia",30.201467686078
"50",2020,"Democrat",52.2403258655805,"Wisconsin",50.319063266534
"51",2020,"Democrat",52.2403258655805,"Wyoming",27.5195656244149
"52",2020,"Republican",47.7596741344196,"Alabama",62.9113748333547
"53",2020,"Republican",47.7596741344196,"Alaska",55.2618487238493
"54",2020,"Republican",47.7596741344196,"Arizona",49.8431683208707
"55",2020,"Republican",47.7596741344196,"Arkansas",64.2124332779832
"56",2020,"Republican",47.7596741344196,"California",35.0910886393324
"57",2020,"Republican",47.7596741344196,"Colorado",43.0616805076998
"58",2020,"Republican",47.7596741344196,"Connecticut",39.8049509119222
"59",2020,"Republican",47.7596741344196,"Delaware",40.3732558350155
"60",2020,"Republican",47.7596741344196,"District Of Columbia",5.53304615238056
"61",2020,"Republican",47.7596741344196,"Florida",51.6947546621416
"62",2020,"Republican",47.7596741344196,"Georgia",49.8806703370914
"63",2020,"Republican",47.7596741344196,"Hawaii",34.9673353534851
"64",2020,"Republican",47.7596741344196,"Idaho",65.8771429250779
"65",2020,"Republican",47.7596741344196,"Illinois",41.3409562671931
"66",2020,"Republican",47.7596741344196,"Indiana",58.195048007443
"67",2020,"Republican",47.7596741344196,"Iowa",54.1832630846371
"68",2020,"Republican",47.7596741344196,"Kansas",57.4934282556314
"69",2020,"Republican",47.7596741344196,"Kentucky",63.200102900263
"70",2020,"Republican",47.7596741344196,"Louisiana",59.464440456291
"71",2020,"Republican",47.7596741344196,"Maine",45.329595417996
"72",2020,"Republican",47.7596741344196,"Maryland",32.9709529529077
"73",2020,"Republican",47.7596741344196,"Massachusetts",32.8844504598518
"74",2020,"Republican",47.7596741344196,"Michigan",48.5864406555905
"75",2020,"Republican",47.7596741344196,"Minnesota",46.3604863514333
"76",2020,"Republican",47.7596741344196,"Mississippi",58.3849858273889
"77",2020,"Republican",47.7596741344196,"Missouri",57.8358206444014
"78",2020,"Republican",47.7596741344196,"Montana",58.3971800920481
"79",2020,"Republican",47.7596741344196,"Nebraska",59.7840522466017
"80",2020,"Republican",47.7596741344196,"Nevada",48.7768826599562
"81",2020,"Republican",47.7596741344196,"New Hampshire",46.251652278405
"82",2020,"Republican",47.7596741344196,"New Jersey",41.9287164132052
"83",2020,"Republican",47.7596741344196,"New Mexico",44.4815098482803
"84",2020,"Republican",47.7596741344196,"New York",38.2831651069878
"85",2020,"Republican",47.7596741344196,"North Carolina",50.6841825331867
"86",2020,"Republican",47.7596741344196,"North Dakota",67.2174084228966
"87",2020,"Republican",47.7596741344196,"Ohio",54.0766976477027
"88",2020,"Republican",47.7596741344196,"Oklahoma",66.9400394969065
"89",2020,"Republican",47.7596741344196,"Oregon",41.6928430145583
"90",2020,"Republican",47.7596741344196,"Pennsylvania",49.4107947406509
"91",2020,"Republican",47.7596741344196,"Rhode Island",39.4006401160407
"92",2020,"Republican",47.7596741344196,"South Carolina",55.9266087495821
"93",2020,"Republican",47.7596741344196,"South Dakota",63.4347798616815
"94",2020,"Republican",47.7596741344196,"Tennessee",61.8277703720664
"95",2020,"Republican",47.7596741344196,"Texas",52.8307212367795
"96",2020,"Republican",47.7596741344196,"Utah",60.6936051218516
"97",2020,"Republican",47.7596741344196,"Vermont",31.7008134471934
"98",2020,"Republican",47.7596741344196,"Virginia",44.8453130006001
"99",2020,"Republican",47.7596741344196,"Washington",40.0744968152093
"100",2020,"Republican",47.7596741344196,"West Virginia",69.798532313922
"101",2020,"Republican",47.7596741344196,"Wisconsin",49.680936733466
"102",2020,"Republican",47.7596741344196,"Wyoming",72.4804343755851
"103",2016,"Democrat",51.115834218916,"Alabama",35.6258564060393
"104",2016,"Democrat",51.115834218916,"Alaska",41.6143452889319
"105",2016,"Democrat",51.115834218916,"Arizona",48.1099765989605
"106",2016,"Democrat",51.115834218916,"Arkansas",35.7148623102295
"107",2016,"Democrat",51.115834218916,"California",66.1282205427299
"108",2016,"Democrat",51.115834218916,"Colorado",52.6833333726824
"109",2016,"Democrat",51.115834218916,"Connecticut",57.1415475172636
"110",2016,"Democrat",51.115834218916,"Delaware",55.9986214436812
"111",2016,"Democrat",51.115834218916,"District Of Columbia",95.6951883418541
"112",2016,"Democrat",51.115834218916,"Florida",49.3811645272245
"113",2016,"Democrat",51.115834218916,"Georgia",47.3388274006968
"114",2016,"Democrat",51.115834218916,"Hawaii",67.4413374505355
"115",2016,"Democrat",51.115834218916,"Idaho",31.6898233191944
"116",2016,"Democrat",51.115834218916,"Illinois",59.0200513907115
"117",2016,"Democrat",51.115834218916,"Indiana",39.8826904754919
"118",2016,"Democrat",51.115834218916,"Iowa",44.9364521548797
"119",2016,"Democrat",51.115834218916,"Kansas",38.8885296573933
"120",2016,"Democrat",51.115834218916,"Kentucky",34.3293709824901
"121",2016,"Democrat",51.115834218916,"Louisiana",39.8283227621922
"122",2016,"Democrat",51.115834218916,"Maine",51.5967911291625
"123",2016,"Democrat",51.115834218916,"Maryland",64.0080200378877
"124",2016,"Democrat",51.115834218916,"Massachusetts",64.6512786896295
"125",2016,"Democrat",51.115834218916,"Michigan",49.8823317830385
"126",2016,"Democrat",51.115834218916,"Minnesota",50.8316937071805
"127",2016,"Democrat",51.115834218916,"Mississippi",40.9101526759399
"128",2016,"Democrat",51.115834218916,"Missouri",40.1814390044339
"129",2016,"Democrat",51.115834218916,"Montana",38.8903356829756
"130",2016,"Democrat",51.115834218916,"Nebraska",36.4523258868224
"131",2016,"Democrat",51.115834218916,"Nevada",51.2937094199852
"132",2016,"Democrat",51.115834218916,"New Hampshire",50.1970284423807
"133",2016,"Democrat",51.115834218916,"New Jersey",57.2841901429013
"134",2016,"Democrat",51.115834218916,"New Mexico",54.6507949343241
"135",2016,"Democrat",51.115834218916,"New York",63.4115064997754
"136",2016,"Democrat",51.115834218916,"North Carolina",48.0962541962813
"137",2016,"Democrat",51.115834218916,"North Dakota",30.1907571034803
"138",2016,"Democrat",51.115834218916,"Ohio",45.7323154228641
"139",2016,"Democrat",51.115834218916,"Oklahoma",30.6952627616719
"140",2016,"Democrat",51.115834218916,"Oregon",56.1558389450543
"141",2016,"Democrat",51.115834218916,"Pennsylvania",49.6244641925098
"142",2016,"Democrat",51.115834218916,"Rhode Island",58.3107040926598
"143",2016,"Democrat",51.115834218916,"South Carolina",42.539743639476
"144",2016,"Democrat",51.115834218916,"South Dakota",34.0281419205687
"145",2016,"Democrat",51.115834218916,"Tennessee",36.375656954738
"146",2016,"Democrat",51.115834218916,"Texas",45.286774422028
"147",2016,"Democrat",51.115834218916,"Utah",37.6171016545887
"148",2016,"Democrat",51.115834218916,"Vermont",65.1864263238204
"149",2016,"Democrat",51.115834218916,"Virginia",52.8263762771547
"150",2016,"Democrat",51.115834218916,"Washington",58.7869312000648
"151",2016,"Democrat",51.115834218916,"West Virginia",27.8389477487042
"152",2016,"Democrat",51.115834218916,"Wisconsin",49.5920109619703
"153",2016,"Democrat",51.115834218916,"Wyoming",24.2946803708462
"154",2016,"Republican",48.884165781084,"Alabama",64.3741435939607
"155",2016,"Republican",48.884165781084,"Alaska",58.3856547110681
"156",2016,"Republican",48.884165781084,"Arizona",51.8900234010395
"157",2016,"Republican",48.884165781084,"Arkansas",64.2851376897705
"158",2016,"Republican",48.884165781084,"California",33.8717794572701
"159",2016,"Republican",48.884165781084,"Colorado",47.3166666273176
"160",2016,"Republican",48.884165781084,"Connecticut",42.8584524827364
"161",2016,"Republican",48.884165781084,"Delaware",44.0013785563188
"162",2016,"Republican",48.884165781084,"District Of Columbia",4.30481165814592
"163",2016,"Republican",48.884165781084,"Florida",50.6188354727755
"164",2016,"Republican",48.884165781084,"Georgia",52.6611725993032
"165",2016,"Republican",48.884165781084,"Hawaii",32.5586625494645
"166",2016,"Republican",48.884165781084,"Idaho",68.3101766808056
"167",2016,"Republican",48.884165781084,"Illinois",40.9799486092885
"168",2016,"Republican",48.884165781084,"Indiana",60.1173095245081
"169",2016,"Republican",48.884165781084,"Iowa",55.0635478451203
"170",2016,"Republican",48.884165781084,"Kansas",61.1114703426067
"171",2016,"Republican",48.884165781084,"Kentucky",65.6706290175099
"172",2016,"Republican",48.884165781084,"Louisiana",60.1716772378078
"173",2016,"Republican",48.884165781084,"Maine",48.4032088708375
"174",2016,"Republican",48.884165781084,"Maryland",35.9791244029031
"175",2016,"Republican",48.884165781084,"Massachusetts",35.3487213103705
"176",2016,"Republican",48.884165781084,"Michigan",50.1176682169615
"177",2016,"Republican",48.884165781084,"Minnesota",49.1683062928195
"178",2016,"Republican",48.884165781084,"Mississippi",59.0898473240601
"179",2016,"Republican",48.884165781084,"Missouri",59.8185609955661
"180",2016,"Republican",48.884165781084,"Montana",61.1096643170244
"181",2016,"Republican",48.884165781084,"Nebraska",63.5476741131776
"182",2016,"Republican",48.884165781084,"Nevada",48.7062905800148
"183",2016,"Republican",48.884165781084,"New Hampshire",49.8029715576193
"184",2016,"Republican",48.884165781084,"New Jersey",42.7158098570987
"185",2016,"Republican",48.884165781084,"New Mexico",45.3492050656759
"186",2016,"Republican",48.884165781084,"New York",36.5884935002246
"187",2016,"Republican",48.884165781084,"North Carolina",51.9037458037187
"188",2016,"Republican",48.884165781084,"North Dakota",69.8092428965197
"189",2016,"Republican",48.884165781084,"Ohio",54.2676845771359
"190",2016,"Republican",48.884165781084,"Oklahoma",69.3047372383281
"191",2016,"Republican",48.884165781084,"Oregon",43.8441610549457
"192",2016,"Republican",48.884165781084,"Pennsylvania",50.3755358074902
"193",2016,"Republican",48.884165781084,"Rhode Island",41.6892959073402
"194",2016,"Republican",48.884165781084,"South Carolina",57.460256360524
"195",2016,"Republican",48.884165781084,"South Dakota",65.9718580794313
"196",2016,"Republican",48.884165781084,"Tennessee",63.624343045262
"197",2016,"Republican",48.884165781084,"Texas",54.713225577972
"198",2016,"Republican",48.884165781084,"Utah",62.3828983454113
"199",2016,"Republican",48.884165781084,"Vermont",34.8135736761796
"200",2016,"Republican",48.884165781084,"Virginia",47.1736237228453
"201",2016,"Republican",48.884165781084,"Washington",41.2130687999352
"202",2016,"Republican",48.884165781084,"West Virginia",72.1610522512958
"203",2016,"Republican",48.884165781084,"Wisconsin",50.4079890380297
"204",2016,"Republican",48.884165781084,"Wyoming",75.7053196291538
"205",2012,"Democrat",51.9837232960326,"Alabama",38.7837714665623
"206",2012,"Democrat",51.9837232960326,"Alaska",42.6847095184396
"207",2012,"Democrat",51.9837232960326,"Arizona",45.3866197762968
"208",2012,"Democrat",51.9837232960326,"Arkansas",37.8455946487704
"209",2012,"Democrat",51.9837232960326,"California",61.8728111632966
"210",2012,"Democrat",51.9837232960326,"Colorado",52.7479883142025
"211",2012,"Democrat",51.9837232960326,"Connecticut",58.7725774769071
"212",2012,"Democrat",51.9837232960326,"Delaware",59.4469549192782
"213",2012,"Democrat",51.9837232960326,"District Of Columbia",92.5876492021175
"214",2012,"Democrat",51.9837232960326,"Florida",50.4422521393662
"215",2012,"Democrat",51.9837232960326,"Georgia",46.0433509019433
"216",2012,"Democrat",51.9837232960326,"Hawaii",71.7038485010744
"217",2012,"Democrat",51.9837232960326,"Idaho",33.5786131564247
"218",2012,"Democrat",51.9837232960326,"Illinois",58.5775233921169
"219",2012,"Democrat",51.9837232960326,"Indiana",44.7996254026727
"220",2012,"Democrat",51.9837232960326,"Iowa",52.9593519281002
"221",2012,"Democrat",51.9837232960326,"Kansas",38.8866732547469
"222",2012,"Democrat",51.9837232960326,"Kentucky",38.4572276061951
"223",2012,"Democrat",51.9837232960326,"Louisiana",41.253174385886
"224",2012,"Democrat",51.9837232960326,"Maine",57.8599213935771
"225",2012,"Democrat",51.9837232960326,"Maryland",63.321725786906
"226",2012,"Democrat",51.9837232960326,"Massachusetts",61.78568074906
"227",2012,"Democrat",51.9837232960326,"Michigan",54.8005320711779
"228",2012,"Democrat",51.9837232960326,"Minnesota",53.9412264616982
"229",2012,"Democrat",51.9837232960326,"Mississippi",44.1981008012122
"230",2012,"Democrat",51.9837232960326,"Missouri",45.22133324662
"231",2012,"Democrat",51.9837232960326,"Montana",42.9657681361185
"232",2012,"Democrat",51.9837232960326,"Nebraska",38.8706097317746
"233",2012,"Democrat",51.9837232960326,"Nevada",53.4075421633465
"234",2012,"Democrat",51.9837232960326,"New Hampshire",52.8337519782581
"235",2012,"Democrat",51.9837232960326,"New Jersey",58.9519655505858
"236",2012,"Democrat",51.9837232960326,"New Mexico",55.2952046469087
"237",2012,"Democrat",51.9837232960326,"New York",66.0426948702774
"238",2012,"Democrat",51.9837232960326,"North Carolina",48.965965096995
"239",2012,"Democrat",51.9837232960326,"North Dakota",39.8887917110883
"240",2012,"Democrat",51.9837232960326,"Ohio",51.5140567692495
"241",2012,"Democrat",51.9837232960326,"Oklahoma",33.2276802569834
"242",2012,"Democrat",51.9837232960326,"Oregon",56.2711671787474
"243",2012,"Democrat",51.9837232960326,"Pennsylvania",52.7319340018918
"244",2012,"Democrat",51.9837232960326,"Rhode Island",64.0167459788821
"245",2012,"Democrat",51.9837232960326,"South Carolina",44.6917452954346
"246",2012,"Democrat",51.9837232960326,"South Dakota",40.7815008618048
"247",2012,"Democrat",51.9837232960326,"Tennessee",39.648928473706
"248",2012,"Democrat",51.9837232960326,"Texas",41.9921027848936
"249",2012,"Democrat",51.9837232960326,"Utah",25.3738111048525
"250",2012,"Democrat",51.9837232960326,"Vermont",68.2472588263906
"251",2012,"Democrat",51.9837232960326,"Virginia",51.9673766887645
"252",2012,"Democrat",51.9837232960326,"Washington",57.6282982706218
"253",2012,"Democrat",51.9837232960326,"West Virginia",36.3257023679573
"254",2012,"Democrat",51.9837232960326,"Wisconsin",53.4634299828724
"255",2012,"Democrat",51.9837232960326,"Wyoming",28.8393659884786
"256",2012,"Republican",48.0162767039674,"Alabama",61.2162285334377
"257",2012,"Republican",48.0162767039674,"Alaska",57.3152904815604
"258",2012,"Republican",48.0162767039674,"Arizona",54.6133802237032
"259",2012,"Republican",48.0162767039674,"Arkansas",62.1544053512296
"260",2012,"Republican",48.0162767039674,"California",38.1271888367034
"261",2012,"Republican",48.0162767039674,"Colorado",47.2520116857975
"262",2012,"Republican",48.0162767039674,"Connecticut",41.2274225230929
"263",2012,"Republican",48.0162767039674,"Delaware",40.5530450807218
"264",2012,"Republican",48.0162767039674,"District Of Columbia",7.41235079788248
"265",2012,"Republican",48.0162767039674,"Florida",49.5577478606338
"266",2012,"Republican",48.0162767039674,"Georgia",53.9566490980567
"267",2012,"Republican",48.0162767039674,"Hawaii",28.2961514989256
"268",2012,"Republican",48.0162767039674,"Idaho",66.4213868435753
"269",2012,"Republican",48.0162767039674,"Illinois",41.4224766078831
"270",2012,"Republican",48.0162767039674,"Indiana",55.2003745973273
"271",2012,"Republican",48.0162767039674,"Iowa",47.0406480718998
"272",2012,"Republican",48.0162767039674,"Kansas",61.113326745253
"273",2012,"Republican",48.0162767039674,"Kentucky",61.5427723938049
"274",2012,"Republican",48.0162767039674,"Louisiana",58.746825614114
"275",2012,"Republican",48.0162767039674,"Maine",42.1400786064229
"276",2012,"Republican",48.0162767039674,"Maryland",36.678274213094
"277",2012,"Republican",48.0162767039674,"Massachusetts",38.21431925094
"278",2012,"Republican",48.0162767039674,"Michigan",45.1994679288221
"279",2012,"Republican",48.0162767039674,"Minnesota",46.0587735383018
"280",2012,"Republican",48.0162767039674,"Mississippi",55.8018991987878
"281",2012,"Republican",48.0162767039674,"Missouri",54.77866675338
"282",2012,"Republican",48.0162767039674,"Montana",57.0342318638815
"283",2012,"Republican",48.0162767039674,"Nebraska",61.1293902682254
"284",2012,"Republican",48.0162767039674,"Nevada",46.5924578366535
"285",2012,"Republican",48.0162767039674,"New Hampshire",47.1662480217419
"286",2012,"Republican",48.0162767039674,"New Jersey",41.0480344494142
"287",2012,"Republican",48.0162767039674,"New Mexico",44.7047953530913
"288",2012,"Republican",48.0162767039674,"New York",33.9573051297226
"289",2012,"Republican",48.0162767039674,"North Carolina",51.034034903005
"290",2012,"Republican",48.0162767039674,"North Dakota",60.1112082889117
"291",2012,"Republican",48.0162767039674,"Ohio",48.4859432307505
"292",2012,"Republican",48.0162767039674,"Oklahoma",66.7723197430166
"293",2012,"Republican",48.0162767039674,"Oregon",43.7288328212526
"294",2012,"Republican",48.0162767039674,"Pennsylvania",47.2680659981082
"295",2012,"Republican",48.0162767039674,"Rhode Island",35.9832540211179
"296",2012,"Republican",48.0162767039674,"South Carolina",55.3082547045654
"297",2012,"Republican",48.0162767039674,"South Dakota",59.2184991381952
"298",2012,"Republican",48.0162767039674,"Tennessee",60.351071526294
"299",2012,"Republican",48.0162767039674,"Texas",58.0078972151064
"300",2012,"Republican",48.0162767039674,"Utah",74.6261888951475
"301",2012,"Republican",48.0162767039674,"Vermont",31.7527411736094
"302",2012,"Republican",48.0162767039674,"Virginia",48.0326233112355
"303",2012,"Republican",48.0162767039674,"Washington",42.3717017293782
"304",2012,"Republican",48.0162767039674,"West Virginia",63.6742976320427
"305",2012,"Republican",48.0162767039674,"Wisconsin",46.5365700171276
"306",2012,"Republican",48.0162767039674,"Wyoming",71.1606340115214
"307",2008,"Democrat",53.6511156186613,"Alabama",39.1090972464273
"308",2008,"Democrat",53.6511156186613,"Alaska",38.9352150834029
"309",2008,"Democrat",53.6511156186613,"Arizona",45.6860992803837
"310",2008,"Democrat",53.6511156186613,"Arkansas",39.8282793892827
"311",2008,"Democrat",53.6511156186613,"California",62.2784495915854
"312",2008,"Democrat",53.6511156186613,"Colorado",54.5506346931734
"313",2008,"Democrat",53.6511156186613,"Connecticut",61.3183382497542
"314",2008,"Democrat",53.6511156186613,"Delaware",62.6381386498886
"315",2008,"Democrat",53.6511156186613,"District Of Columbia",93.4007683334157
"316",2008,"Democrat",53.6511156186613,"Florida",51.4196600308993
"317",2008,"Democrat",53.6511156186613,"Georgia",47.3716644891882
"318",2008,"Democrat",53.6511156186613,"Hawaii",72.9937258784554
"319",2008,"Democrat",53.6511156186613,"Idaho",36.9754101949795
"320",2008,"Democrat",53.6511156186613,"Illinois",62.7342640445594
"321",2008,"Democrat",53.6511156186613,"Indiana",50.5219534453781
"322",2008,"Democrat",53.6511156186613,"Iowa",54.8487777894673
"323",2008,"Democrat",53.6511156186613,"Kansas",42.3877241810906
"324",2008,"Democrat",53.6511156186613,"Kentucky",41.7665724122954
"325",2008,"Democrat",53.6511156186613,"Louisiana",40.5428258384146
"326",2008,"Democrat",53.6511156186613,"Maine",58.8295249834076
"327",2008,"Democrat",53.6511156186613,"Maryland",62.9300872928855
"328",2008,"Democrat",53.6511156186613,"Massachusetts",63.197078213353
"329",2008,"Democrat",53.6511156186613,"Michigan",58.3713015761545
"330",2008,"Democrat",53.6511156186613,"Minnesota",55.2293749953927
"331",2008,"Democrat",53.6511156186613,"Mississippi",43.3580690071362
"332",2008,"Democrat",53.6511156186613,"Missouri",49.9324208503234
"333",2008,"Democrat",53.6511156186613,"Montana",48.8305967160593
"334",2008,"Democrat",53.6511156186613,"Nebraska",42.3909255778344
"335",2008,"Democrat",53.6511156186613,"Nevada",56.3867381251961
"336",2008,"Democrat",53.6511156186613,"New Hampshire",54.8685411201095
"337",2008,"Democrat",53.6511156186613,"New Jersey",57.864629871424
"338",2008,"Democrat",53.6511156186613,"New Mexico",57.6649000187976
"339",2008,"Democrat",53.6511156186613,"New York",65.7638573797843
"340",2008,"Democrat",53.6511156186613,"North Carolina",50.1659633000673
"341",2008,"Democrat",53.6511156186613,"North Dakota",45.5913437180319
"342",2008,"Democrat",53.6511156186613,"Ohio",52.3338407622541
"343",2008,"Democrat",53.6511156186613,"Oklahoma",34.3549188773065
"344",2008,"Democrat",53.6511156186613,"Oregon",58.4137211772272
"345",2008,"Democrat",53.6511156186613,"Pennsylvania",55.2297038154844
"346",2008,"Democrat",53.6511156186613,"Rhode Island",64.1981375091458
"347",2008,"Democrat",53.6511156186613,"South Carolina",45.4555708107909
"348",2008,"Democrat",53.6511156186613,"South Dakota",45.7042927658846
"349",2008,"Democrat",53.6511156186613,"Tennessee",42.3685281976455
"350",2008,"Democrat",53.6511156186613,"Texas",44.0640632490593
"351",2008,"Democrat",53.6511156186613,"Utah",35.4736386272599
"352",2008,"Democrat",53.6511156186613,"Vermont",68.8991817393381
"353",2008,"Democrat",53.6511156186613,"Virginia",53.1825844061276
"354",2008,"Democrat",53.6511156186613,"Washington",58.752026802109
"355",2008,"Democrat",53.6511156186613,"West Virginia",43.3262562328627
"356",2008,"Democrat",53.6511156186613,"Wisconsin",57.0556782478184
"357",2008,"Democrat",53.6511156186613,"Wyoming",33.4379766449041
"358",2008,"Republican",46.3488843813387,"Alabama",60.8909027535727
"359",2008,"Republican",46.3488843813387,"Alaska",61.0647849165971
"360",2008,"Republican",46.3488843813387,"Arizona",54.3139007196163
"361",2008,"Republican",46.3488843813387,"Arkansas",60.1717206107173
"362",2008,"Republican",46.3488843813387,"California",37.7215504084146
"363",2008,"Republican",46.3488843813387,"Colorado",45.4493653068266
"364",2008,"Republican",46.3488843813387,"Connecticut",38.6816617502458
"365",2008,"Republican",46.3488843813387,"Delaware",37.3618613501114
"366",2008,"Republican",46.3488843813387,"District Of Columbia",6.59923166658434
"367",2008,"Republican",46.3488843813387,"Florida",48.5803399691007
"368",2008,"Republican",46.3488843813387,"Georgia",52.6283355108118
"369",2008,"Republican",46.3488843813387,"Hawaii",27.0062741215446
"370",2008,"Republican",46.3488843813387,"Idaho",63.0245898050205
"371",2008,"Republican",46.3488843813387,"Illinois",37.2657359554406
"372",2008,"Republican",46.3488843813387,"Indiana",49.4780465546219
"373",2008,"Republican",46.3488843813387,"Iowa",45.1512222105327
"374",2008,"Republican",46.3488843813387,"Kansas",57.6122758189094
"375",2008,"Republican",46.3488843813387,"Kentucky",58.2334275877046
"376",2008,"Republican",46.3488843813387,"Louisiana",59.4571741615854
"377",2008,"Republican",46.3488843813387,"Maine",41.1704750165924
"378",2008,"Republican",46.3488843813387,"Maryland",37.0699127071145
"379",2008,"Republican",46.3488843813387,"Massachusetts",36.802921786647
"380",2008,"Republican",46.3488843813387,"Michigan",41.6286984238455
"381",2008,"Republican",46.3488843813387,"Minnesota",44.7706250046073
"382",2008,"Republican",46.3488843813387,"Mississippi",56.6419309928638
"383",2008,"Republican",46.3488843813387,"Missouri",50.0675791496766
"384",2008,"Republican",46.3488843813387,"Montana",51.1694032839407
"385",2008,"Republican",46.3488843813387,"Nebraska",57.6090744221656
"386",2008,"Republican",46.3488843813387,"Nevada",43.6132618748039
"387",2008,"Republican",46.3488843813387,"New Hampshire",45.1314588798905
"388",2008,"Republican",46.3488843813387,"New Jersey",42.135370128576
"389",2008,"Republican",46.3488843813387,"New Mexico",42.3350999812024
"390",2008,"Republican",46.3488843813387,"New York",34.2361426202157
"391",2008,"Republican",46.3488843813387,"North Carolina",49.8340366999327
"392",2008,"Republican",46.3488843813387,"North Dakota",54.4086562819681
"393",2008,"Republican",46.3488843813387,"Ohio",47.6661592377459
"394",2008,"Republican",46.3488843813387,"Oklahoma",65.6450811226935
"395",2008,"Republican",46.3488843813387,"Oregon",41.5862788227728
"396",2008,"Republican",46.3488843813387,"Pennsylvania",44.7702961845156
"397",2008,"Republican",46.3488843813387,"Rhode Island",35.8018624908542
"398",2008,"Republican",46.3488843813387,"South Carolina",54.5444291892091
"399",2008,"Republican",46.3488843813387,"South Dakota",54.2957072341154
"400",2008,"Republican",46.3488843813387,"Tennessee",57.6314718023545
"401",2008,"Republican",46.3488843813387,"Texas",55.9359367509407
"402",2008,"Republican",46.3488843813387,"Utah",64.5263613727401
"403",2008,"Republican",46.3488843813387,"Vermont",31.1008182606619
"404",2008,"Republican",46.3488843813387,"Virginia",46.8174155938724
"405",2008,"Republican",46.3488843813387,"Washington",41.247973197891
"406",2008,"Republican",46.3488843813387,"West Virginia",56.6737437671373
"407",2008,"Republican",46.3488843813387,"Wisconsin",42.9443217521816
"408",2008,"Republican",46.3488843813387,"Wyoming",66.5620233550959
"409",2004,"Democrat",48.7878787878788,"Alabama",37.1022286477178
"410",2004,"Democrat",48.7878787878788,"Alaska",36.7737170187537
"411",2004,"Democrat",48.7878787878788,"Arizona",44.7249949695117
"412",2004,"Democrat",48.7878787878788,"Arkansas",45.0642517483322
"413",2004,"Democrat",48.7878787878788,"California",55.0413204528225
"414",2004,"Democrat",48.7878787878788,"Colorado",47.6337704417574
"415",2004,"Democrat",48.7878787878788,"Connecticut",55.2749475605841
"416",2004,"Democrat",48.7878787878788,"Delaware",53.8315062450916
"417",2004,"Democrat",48.7878787878788,"District Of Columbia",90.5202786474361
"418",2004,"Democrat",48.7878787878788,"Florida",47.4763204243312
"419",2004,"Democrat",48.7878787878788,"Georgia",41.6457673035904
"420",2004,"Democrat",48.7878787878788,"Hawaii",54.4044480029303
"421",2004,"Democrat",48.7878787878788,"Idaho",30.6772618166357
"422",2004,"Democrat",48.7878787878788,"Illinois",55.2086340495535
"423",2004,"Democrat",48.7878787878788,"Indiana",39.5765237503415
"424",2004,"Democrat",48.7878787878788,"Iowa",49.6633207372871
"425",2004,"Democrat",48.7878787878788,"Kansas",37.1329012189178
"426",2004,"Democrat",48.7878787878788,"Kentucky",39.9923800845261
"427",2004,"Democrat",48.7878787878788,"Louisiana",42.6690587307565
"428",2004,"Democrat",48.7878787878788,"Maine",54.5830164103086
"429",2004,"Democrat",48.7878787878788,"Maryland",56.5654163715458
"430",2004,"Democrat",48.7878787878788,"Massachusetts",62.7428555129919
"431",2004,"Democrat",48.7878787878788,"Michigan",51.7258444679652
"432",2004,"Democrat",48.7878787878788,"Minnesota",51.760910610669
"433",2004,"Democrat",48.7878787878788,"Mississippi",40.4949992303786
"434",2004,"Democrat",48.7878787878788,"Missouri",46.3802873345602
"435",2004,"Democrat",48.7878787878788,"Montana",39.4999238243366
"436",2004,"Democrat",48.7878787878788,"Nebraska",33.1526627404053
"437",2004,"Democrat",48.7878787878788,"Nevada",48.6824042751385
"438",2004,"Democrat",48.7878787878788,"New Hampshire",50.6902886201373
"439",2004,"Democrat",48.7878787878788,"New Jersey",53.3705363188422
"440",2004,"Democrat",48.7878787878788,"New Mexico",49.5996641136451
"441",2004,"Democrat",48.7878787878788,"New York",59.8297906564461
"442",2004,"Democrat",48.7878787878788,"North Carolina",43.7580279981589
"443",2004,"Democrat",48.7878787878788,"North Dakota",36.0906458500567
"444",2004,"Democrat",48.7878787878788,"Ohio",48.9412559952108
"445",2004,"Democrat",48.7878787878788,"Oklahoma",34.4295983352439
"446",2004,"Democrat",48.7878787878788,"Oregon",52.1086257744501
"447",2004,"Democrat",48.7878787878788,"Pennsylvania",51.2582820970624
"448",2004,"Democrat",48.7878787878788,"Rhode Island",60.5775105758781
"449",2004,"Democrat",48.7878787878788,"South Carolina",41.3635417402508
"450",2004,"Democrat",48.7878787878788,"South Dakota",39.0867091989063
